,Date,VIX,VIX_Returns,VIX_21-day_MA,VIX_55-day_MA,VIX_100-day_MA
164,1990-08-24,33.93,-0.06964628461749378,26.928571428571434,20.961454545454544,20.24570000000001
165,1990-08-27,29.63,-0.1267315060418509,27.333809523809528,21.180545454545456,20.32170000000001
166,1990-08-28,29.12,-0.01721228484643933,27.71285714285715,21.412909090909093,20.400800000000014
167,1990-08-29,27.38,-0.059752747252747374,28.011428571428578,21.608909090909094,20.457000000000015
168,1990-08-30,29.89,0.09167275383491602,28.40428571428572,21.83636363636364,20.532900000000012
169,1990-08-31,29.9,0.00033456005352960894,28.855238095238104,22.063636363636366,20.615000000000013
170,1990-09-04,29.58,-0.010702341137123761,28.895238095238103,22.31236363636364,20.733500000000014
171,1990-09-05,28.52,-0.0358350236646382,28.543333333333344,22.508909090909093,20.82070000000001
172,1990-09-06,30.19,0.058555399719495194,28.421428571428585,22.78090909090909,20.91510000000001
173,1990-09-07,28.73,-0.04836038423318978,28.443333333333346,23.025636363636366,20.99860000000001
174,1990-09-10,29.34,0.02123216150365459,28.679047619047633,23.291454545454545,21.06530000000001
175,1990-09-11,28.38,-0.03271983640081799,28.80428571428573,23.45545454545455,21.124500000000012
176,1990-09-12,28.12,-0.009161381254404466,28.917619047619063,23.65654545454546,21.17240000000001
177,1990-09-13,29.33,0.0430298719772404,29.162857142857163,23.893636363636364,21.22410000000001
178,1990-09-14,30.56,0.041936583702693486,29.508095238095258,24.15836363636364,21.312700000000014
179,1990-09-17,29.55,-0.03304973821989521,29.62190476190478,24.401454545454545,21.399600000000014
180,1990-09-18,28.82,-0.024703891708967918,29.683333333333355,24.64363636363636,21.485300000000016
181,1990-09-19,27.88,-0.03261623872310904,29.750952380952402,24.85490909090909,21.542200000000015
182,1990-09-20,28.66,0.027977044476327206,29.73952380952383,25.083090909090913,21.633600000000015
183,1990-09-21,30.04,0.048150732728541534,29.715238095238117,25.315636363636365,21.749700000000015
184,1990-09-24,30.56,0.017310252996005415,29.43380952380954,25.57290909090909,21.862100000000012
185,1990-09-25,28.81,-0.05726439790575921,29.190000000000015,25.793818181818178,21.972100000000015
186,1990-09-26,28.19,-0.02152030544949657,29.12142857142859,25.99872727272727,22.081200000000013
187,1990-09-27,28.67,0.017027314650585268,29.100000000000016,26.21672727272727,22.191400000000012
188,1990-09-28,29.11,0.015347052668294392,29.18238095238097,26.435818181818178,22.297600000000017
189,1990-10-01,28.06,-0.03607007901064929,29.095238095238113,26.635272727272724,22.391800000000018
190,1990-10-02,27.28,-0.027797576621525266,28.970476190476205,26.82672727272727,22.478700000000018
191,1990-10-03,27.9,0.022727272727272707,28.890476190476203,27.031090909090906,22.559600000000017
192,1990-10-04,27.51,-0.013978494623655857,28.842380952380967,27.187636363636358,22.633300000000023
193,1990-10-05,27.85,0.01235914213013456,28.73095238095239,27.356545454545447,22.716900000000024
194,1990-10-08,28.04,0.006822262118491906,28.69809523809525,27.58218181818181,22.82020000000002
195,1990-10-09,30.71,0.09522111269614841,28.763333333333343,27.70999999999999,22.954600000000024
196,1990-10-10,31.19,0.015630087919244584,28.89714285714287,27.880909090909082,23.094500000000025
197,1990-10-11,33.98,0.08945174735492123,29.176190476190488,28.131636363636357,23.267100000000028
198,1990-10-12,31.94,-0.060035314891112246,29.300476190476203,28.343999999999994,23.408100000000026
199,1990-10-15,31.64,-0.009392611145898622,29.351904761904777,28.535272727272723,23.552700000000026
200,1990-10-16,31.45,-0.006005056890012628,29.442380952380972,28.72236363636363,23.690200000000026
201,1990-10-17,31.37,-0.0025437201907789753,29.563809523809542,28.908909090909088,23.830700000000025
202,1990-10-18,29.6,-0.05642333439591962,29.645714285714305,29.053636363636357,23.939200000000024
203,1990-10-19,27.86,-0.058783783783783794,29.607619047619067,29.188727272727263,24.043400000000023
204,1990-10-22,27.27,-0.021177315147164366,29.475714285714307,29.16199999999999,24.142400000000023
205,1990-10-23,27.57,0.011001100110010986,29.33333333333336,29.01036363636362,24.247200000000024
206,1990-10-24,28.28,0.025752629669931082,29.308095238095266,28.929090909090895,24.34610000000003
207,1990-10-25,29.04,0.026874115983026803,29.348571428571454,28.943090909090895,24.44680000000003
208,1990-10-26,30.75,0.058884297520661155,29.447619047619074,29.058727272727257,24.58010000000003
209,1990-10-29,31.54,0.025691056910569054,29.563333333333357,29.163999999999984,24.72670000000003
210,1990-10-30,30.52,-0.032339885859226314,29.680476190476217,29.250909090909072,24.85610000000003
211,1990-10-31,30.04,-0.01572739187418093,29.81190476190479,29.357454545454527,24.993100000000027
212,1990-11-01,30.25,0.006990679094540653,29.92380952380955,29.483636363636347,25.12960000000003
213,1990-11-02,30.03,-0.0072727272727272085,30.04380952380955,29.53581818181816,25.25610000000003
214,1990-11-05,29.85,-0.005994005994006013,30.139047619047645,29.577999999999978,25.380600000000026
215,1990-11-06,29.11,-0.024790619765494237,30.190000000000026,29.626181818181795,25.512700000000027
216,1990-11-07,30.87,0.06046032291308845,30.197619047619074,29.661999999999974,25.644300000000026
217,1990-11-08,30.79,-0.0025915127955944417,30.178571428571452,29.66636363636361,25.799900000000026
218,1990-11-09,26.96,-0.1243910360506657,29.844285714285736,29.49345454545452,25.916800000000027
219,1990-11-12,25.6,-0.05044510385756673,29.542380952380974,29.34199999999997,26.025600000000026
220,1990-11-13,24.58,-0.03984375000000007,29.2061904761905,29.250181818181783,26.077800000000025
221,1990-11-14,22.89,-0.06875508543531317,28.79857142857145,29.13690909090906,26.136100000000024
222,1990-11-15,22.57,-0.013979903888160727,28.379523809523832,29.049454545454513,26.198900000000027
223,1990-11-16,21.34,-0.05449712007089058,27.9861904761905,28.893999999999963,26.252300000000027
224,1990-11-19,20.95,-0.01827553889409561,27.657142857142883,28.73127272727269,26.300000000000026
225,1990-11-20,20.09,-0.041050119331742185,27.315238095238122,28.558727272727236,26.34590000000003
226,1990-11-21,21.09,0.04977600796416137,27.006666666666693,28.423636363636327,26.394200000000026
227,1990-11-23,20.98,-0.00521574205784725,26.659047619047648,28.25618181818178,26.442900000000026
228,1990-11-26,22.76,0.08484270734032417,26.36000000000003,28.147636363636323,26.49800000000003
229,1990-11-27,22.86,0.004393673110720364,25.984285714285743,28.029818181818143,26.562500000000032
230,1990-11-28,22.96,0.004374453193350947,25.57571428571432,27.931272727272688,26.625500000000034
231,1990-11-29,23.91,0.04137630662020908,25.260952380952414,27.854727272727235,26.69540000000003
232,1990-11-30,22.16,-0.07319113341698036,24.885714285714318,27.724363636363602,26.75020000000003
233,1990-12-03,22.29,0.005866425992779645,24.5066666666667,27.573999999999966,26.80250000000003
234,1990-12-04,22.03,-0.011664423508299548,24.125714285714317,27.437272727272692,26.851900000000033
235,1990-12-05,20.94,-0.04947798456650021,23.701428571428604,27.29399999999997,26.893800000000034
236,1990-12-06,22.62,0.08022922636103158,23.392380952380986,27.198363636363602,26.953400000000034
237,1990-12-07,22.59,-0.0013262599469496816,22.99809523809527,27.087999999999962,26.990300000000033
238,1990-12-10,23.58,0.043824701195219085,22.654761904761937,26.970545454545416,27.040500000000034
239,1990-12-11,23.75,0.007209499575911771,22.501904761904797,26.846727272727236,27.121700000000033
240,1990-12-12,21.28,-0.10399999999999998,22.29619047619051,26.709818181818143,27.097700000000035
241,1990-12-13,23.05,0.0831766917293233,22.22333333333337,26.616363636363598,27.110300000000038
242,1990-12-14,23.85,0.03470715835141003,22.269047619047655,26.52872727272723,27.146900000000038
243,1990-12-17,24.85,0.04192872117400426,22.377619047619085,26.451272727272684,27.192800000000034
244,1990-12-18,23.11,-0.07002012072434616,22.4619047619048,26.361272727272684,27.212700000000037
245,1990-12-19,23.08,-0.0012981393336218838,22.56333333333337,26.284909090909046,27.23190000000004
246,1990-12-20,23.13,0.002166377816291254,22.70809523809528,26.198181818181773,27.252100000000038
247,1990-12-21,22.66,-0.02031993082576733,22.782857142857186,26.109999999999957,27.262300000000035
248,1990-12-24,24.03,0.06045895851721106,22.92809523809528,26.040545454545413,27.29830000000004
249,1990-12-26,24.18,0.006242197253433224,22.99571428571433,25.970363636363597,27.25270000000004
250,1990-12-27,24.81,0.02605459057071946,23.088571428571473,25.863090909090868,27.141700000000043
251,1990-12-28,25.05,0.0096735187424426,23.188095238095283,25.751454545454504,27.064700000000045
252,1990-12-31,26.38,0.05309381237524935,23.30571428571433,25.613272727272687,27.045800000000046
253,1991-01-02,26.62,0.00909780136467031,23.518095238095277,25.516545454545412,27.068100000000044
254,1991-01-03,27.93,0.04921111945905321,23.786666666666708,25.449090909090863,27.089900000000043
255,1991-01-04,27.19,-0.02649480844969565,24.032380952380993,25.37163636363632,27.104400000000044
256,1991-01-07,28.95,0.06472968002942259,24.413809523809565,25.327636363636323,27.152100000000047
257,1991-01-08,30.38,0.049395509499136514,24.783333333333374,25.341818181818144,27.22280000000005
258,1991-01-09,33.3,0.09611586570111919,25.29333333333337,25.440727272727237,27.28420000000005
259,1991-01-10,31.33,-0.05915915915915915,25.66238095238099,25.514545454545416,27.32220000000005
260,1991-01-11,32.63,0.04149377593361003,26.085238095238132,25.60654545454542,27.38390000000005
261,1991-01-14,36.2,0.10940851976708554,26.795714285714325,25.75054545454542,27.456900000000047
262,1991-01-15,36.16,-0.0011049723756907381,27.42000000000004,25.879999999999967,27.513000000000044
263,1991-01-16,33.2,-0.08185840707964587,27.865238095238137,25.924545454545424,27.480300000000042
264,1991-01-17,27.45,-0.1731927710843374,27.98904761904766,25.850181818181788,27.415500000000044
265,1991-01-18,25.39,-0.07504553734061925,28.097619047619087,25.756909090909065,27.37310000000004
266,1991-01-21,24.33,-0.04174871996849161,28.157142857142897,25.65309090909088,27.32520000000004
267,1991-01-22,24.9,0.023427866831072786,28.24142857142861,25.555818181818157,27.30040000000004
268,1991-01-23,23.92,-0.03935742971887535,28.301428571428612,25.44472727272725,27.240700000000043
269,1991-01-24,22.86,-0.04431438127090315,28.245714285714328,25.31763636363634,27.170300000000044
270,1991-01-25,22.2,-0.02887139107611547,28.151428571428617,25.19199999999998,27.09650000000004
271,1991-01-28,23.05,0.03828828828828845,28.067619047619093,25.04981818181816,27.041800000000045
272,1991-01-29,23.17,0.0052060737527115375,27.978095238095285,24.91127272727271,26.971600000000045
273,1991-01-30,21.37,-0.07768666378938283,27.739523809523856,24.809636363636344,26.898000000000042
274,1991-01-31,20.91,-0.021525503041647243,27.467619047619092,24.72436363636362,26.81370000000004
275,1991-02-01,21.04,0.006217120994739256,27.139523809523855,24.659999999999982,26.740300000000037
276,1991-02-04,21.86,0.03897338403041828,26.88571428571433,24.641272727272707,26.67770000000004
277,1991-02-05,21.46,-0.018298261665141702,26.529047619047663,24.62109090909089,26.599000000000043
278,1991-02-06,22.68,0.05684995340167753,26.162380952380992,24.64545454545453,26.52020000000004
279,1991-02-07,23.6,0.040564373897707284,25.700476190476234,24.693636363636344,26.46070000000004
280,1991-02-08,23.38,-0.009322033898305215,25.321904761904804,24.75345454545453,26.406300000000037
281,1991-02-11,22.56,-0.03507271171941828,24.842380952380992,24.780181818181802,26.353100000000037
282,1991-02-12,22.26,-0.013297872340425454,24.17857142857147,24.80345454545453,26.28910000000004
283,1991-02-13,20.86,-0.06289308176100639,23.45000000000004,24.768909090909073,26.19730000000004
284,1991-02-14,21.48,0.029721955896452545,22.891904761904804,24.743818181818167,26.106500000000043
285,1991-02-15,19.57,-0.08891992551210426,22.51666666666671,24.6821818181818,26.014100000000045
286,1991-02-19,19.84,0.0137966274910577,22.252380952380992,24.608181818181798,25.930600000000045
287,1991-02-20,22.26,0.12197580645161299,22.153809523809564,24.609999999999978,25.866500000000045
288,1991-02-21,20.78,-0.06648697214734955,21.95761904761909,24.582545454545432,25.783200000000047
289,1991-02-22,21.01,0.011068334937439861,21.819047619047662,24.56399999999998,25.71270000000005
290,1991-02-25,22.86,0.0880533079485959,21.819047619047662,24.598909090909068,25.668500000000048
291,1991-02-26,20.38,-0.10848643919510059,21.732380952380996,24.558181818181797,25.59330000000005
292,1991-02-27,21.26,0.04317958783120712,21.6471428571429,24.53399999999998,25.53080000000005
293,1991-02-28,21.23,-0.0014111006585136865,21.554761904761946,24.49127272727271,25.46460000000005
294,1991-03-01,,0.0,,,
295,1991-03-04,20.86,-0.017428167687235097,,,
296,1991-03-05,20.45,-0.019654841802492773,,,
297,1991-03-06,20.55,0.004889975550122383,,,
298,1991-03-07,21.05,0.024330900243308973,,,
299,1991-03-08,20.81,-0.01140142517814735,,,
300,1991-03-11,20.88,0.0033637674195099443,,,
301,1991-03-12,18.82,-0.09865900383141757,,,
302,1991-03-13,16.09,-0.1450584484590861,,,
303,1991-03-14,14.94,-0.07147296457426977,,,
304,1991-03-15,14.9,-0.0026773761713519972,,,
305,1991-03-18,15.79,0.059731543624161,,,
306,1991-03-19,16.11,0.020265991133628924,,,
307,1991-03-20,16.04,-0.004345127250155234,,,
308,1991-03-21,16.86,0.05112219451371569,,,
309,1991-03-22,16.49,-0.021945432977461543,,,
310,1991-03-25,16.76,0.016373559733171783,,,
311,1991-03-26,16.31,-0.026849642004773466,,,
312,1991-03-27,16.55,0.014714898835070711,,,
313,1991-03-28,16.88,0.019939577039274736,,,
314,1991-04-01,17.42,0.03199052132701441,,,
315,1991-04-02,17.4,-0.0011481056257177658,17.712380952380993,,
316,1991-04-03,17.61,0.012068965517241459,17.55761904761909,,
317,1991-04-04,18.01,0.022714366837024436,17.441428571428613,,
318,1991-04-05,17.63,-0.021099389228206644,17.302380952380993,,
319,1991-04-08,17.41,-0.01247872943845707,17.12904761904766,,
320,1991-04-09,20.12,0.15565766800689262,17.096190476190518,,
321,1991-04-10,19.73,-0.019383697813121326,17.041428571428614,,
322,1991-04-11,17.24,-0.12620375063355305,16.96619047619052,,
323,1991-04-12,18.45,0.07018561484918795,17.078571428571472,,
324,1991-04-15,16.5,-0.10569105691056913,17.152857142857187,,
325,1991-04-16,15.82,-0.041212121212121144,17.19666666666671,,
326,1991-04-17,15.47,-0.022123893805309658,17.18142857142862,,
327,1991-04-18,16.26,0.051066580478345225,17.188571428571475,,
328,1991-04-19,15.68,-0.03567035670356711,17.171428571428617,,
329,1991-04-22,16.78,0.07015306122448983,17.16761904761909,,
330,1991-04-23,17.02,0.014302741358760418,17.192857142857186,,
331,1991-04-24,16.72,-0.01762632197414815,17.190952380952425,,
332,1991-04-25,17.15,0.02571770334928236,17.230952380952424,,
333,1991-04-26,17.27,0.006997084548105104,17.265238095238136,,
334,1991-04-29,18.27,0.05790387955993048,17.33142857142861,,
335,1991-04-30,18.24,-0.0016420361247948545,17.37047619047623,,
336,1991-05-01,17.77,-0.025767543859649078,17.38809523809528,,
337,1991-05-02,17.52,-0.014068655036578503,17.38380952380956,,
338,1991-05-03,17.24,-0.01598173515981738,17.347142857142895,,
339,1991-05-06,17.92,0.039443155452436374,17.36095238095242,,
340,1991-05-07,17.46,-0.025669642857142905,17.363333333333372,,
341,1991-05-08,17.78,0.01832760595647187,17.251904761904797,,
342,1991-05-09,17.17,-0.034308211473565775,17.130000000000035,,
343,1991-05-10,17.54,0.021549213744903817,17.14428571428575,,
